time_ns,exp_x_rot,exp_y_rot,exp_z,p1_meas
1.7623497997329773,-0.760436012653883,0.017217106869525364,0.6402307232159625,0.6640625
1.8024032042723632,-0.741330302996068,-0.0034563846722459046,0.6617264953819435,0.6796875
1.842456608811749,-0.6793536585908346,0.005649516909932428,0.7244709354975314,0.75
1.882510013351135,-0.6685624885710317,0.015330985442137235,0.7335561963349424,0.74609375
1.9225634178905207,-0.6129018110273927,-0.008949600207980996,0.7800407155262604,0.76953125
1.9626168224299065,-0.5695398358690974,0.022689827371027746,0.8112427210475819,0.84375
2.0026702269692924,-0.5482298172882505,-0.0014061426773418761,0.8253753600568804,0.8671875
2.0427236315086783,-0.4715784194782256,0.005988347108817044,0.8707062365722871,0.890625
2.082777036048064,-0.45734102108440944,0.020835120125591244,0.8773090546316038,0.88671875
2.12283044058745,-0.39494920370980324,-0.009947231158311785,0.9065752921394205,0.92578125
2.162883845126836,-0.34131524889415227,0.025870193447236414,0.9270652159027125,0.9140625
2.202937249666222,-0.319873546605573,0.000991079265052569,0.9343113669715489,0.9375
2.2429906542056077,-0.23377959310561192,0.005091440670988226,0.9587462028487626,0.9453125
2.2830440587449936,-0.21632285990728004,0.02479851213029853,0.9618000197998418,0.95703125
2.323097463284379,-0.15229078367969484,-0.010485741372227318,0.9735279084179408,0.98046875
2.363150867823765,-0.09129832297964718,0.02660040277240864,0.9800963606686199,0.98046875
2.403204272363151,-0.07133401072516693,0.0033680562055958124,0.9813779069310861,0.984375
2.4432576769025367,0.018159152087384216,0.003314645579069446,0.983071103735839,0.984375
2.4833110814419226,0.03823398787767693,0.026723759178869592,0.9814085108079291,0.984375
2.5233644859813085,0.099172615440441,-0.010453131959240603,0.9767119756480661,0.98046875
2.5634178905206944,0.1635767704670986,0.02496558029977175,0.9670139989862382,0.9609375
2.6034712950600802,0.18096622366496035,0.005303656239371651,0.9634901884815608,0.9765625
2.643524699599466,0.26753445783402174,0.0010756217592789996,0.9424045181222379,0.95703125
2.683578104138852,0.28915560317614797,0.0262949252074638,0.9348990724181504,0.94921875
2.723631508678238,0.3430160272508268,-0.009849378315661933,0.9160948841609635,0.94140625
2.7636849132176238,0.40613584757124566,0.02127472001613398,0.8889757220993013,0.8984375
2.8037383177570097,0.42033212129580283,0.006377976521329126,0.8818528874957632,0.87109375
2.843791722296395,0.49792686747208725,-0.0012061459199052826,0.8397584142189333,0.87109375
2.883845126835781,0.5195183667311745,0.023420092906123707,0.8255098597977951,0.85546875
2.923898531375167,0.5633497064123513,-0.008784949486110694,0.7957887499901175,0.80859375
2.9639519359145527,0.6201301655055134,0.016019282296694443,0.7515116842247433,0.76171875
3.0040053404539386,0.6308983064266127,0.00623294243558592,0.7418964759449113,0.74609375
3.0440587449933245,0.6942747750142215,-0.0031640242404004093,0.6821972779381725,0.70703125
3.0841121495327104,0.713803815765883,0.01824945441313322,0.6607344540605374,0.70703125
3.1241655540720963,0.7458452992043303,-0.007463056575013227,0.6237767221800417,0.62890625
3.164218958611482,0.7913295543458145,0.009811025184385147,0.5641200719366177,0.61328125
3.204272363150868,0.79868560527243,0.004627613333894165,0.5529328918245343,0.61328125
3.244325767690254,0.8438475976728395,-0.004527993983804546,0.48034059459022727,0.5625
3.28437917222964,0.858956577833778,0.011165438823604337,0.45181057675359837,0.48828125
3.3244325767690257,0.8786587094184242,-0.006146413465594358,0.411392272222496,0.5078125
3.364485981308411,0.9084696766391211,0.0033112976275591066,0.3395963248905267,0.42578125
3.404539385847797,0.9125394735652628,0.0014817753237599818,0.3275504767674928,0.5078125
3.444592790387183,0.9370567474508045,-0.0051541853016199846,0.24763971906047177,0.38671875
3.484646194926569,0.9452748024650036,0.0027473577501354388,0.2129508407287501,0.33203125
3.5246995994659547,0.9531946572943466,-0.005113195310342766,0.1725842124046031,0.34375
3.5647530040053406,0.9639829438292272,-0.002846736594683985,0.0931453180002253,0.3125
3.6048064085447264,0.9648828599189583,-0.0030987919828405763,0.08078602422852316,0.25390625
3.6448598130841123,0.9680547493534504,-0.005033893023171587,-0.0005202923630109324,0.2109375
3.684913217623498,0.9670678779449237,-0.006290535318966267,-0.03963100667901509,0.171875
3.724966622162884,0.9646618900216334,-0.004613514736838575,-0.07698660087596815,0.1953125
3.76502002670227,0.954474307636983,-0.00812533317200792,-0.15865989179498768,0.17578125
3.805073431241656,0.9522356576412465,-0.008822222639916444,-0.1708726755571029,0.1796875
3.8451268357810413,0.9350818328099013,-0.004282904134396082,-0.24783409463999506,0.1171875
3.885180240320427,0.9230355660658967,-0.015171332140706616,-0.2888296123500659,0.15234375
3.925233644859813,0.9123871990930483,-0.004820345414130511,-0.32096095497182714,0.13671875
3.965287049399199,0.8809173930016079,-0.01213216294586622,-0.3989997715068812,0.04296875
4.005340453938585,0.8754672842297397,-0.015225024692103073,-0.41058782142816647,0.05078125
4.045393858477971,0.8405573113794357,-0.003110939525281381,-0.47813935947239944,0.04296875
4.085447263017357,0.8163486905130105,-0.023135129000013646,-0.5178178917392593,0.0625
4.125500667556742,0.7998623320400624,-0.00579404247095211,-0.5433441861012221,0.05859375
4.165554072096128,0.7485422287826837,-0.014656660829260593,-0.611934570931985,0.06640625
4.205607476635514,0.7397504424262411,-0.021721676149293212,-0.6223037723806579,0.03515625
4.2456608811749,0.6908960576758068,-0.0017843685004920035,-0.6764616444903124,0.0234375
4.285714285714286,0.6544179282758693,-0.029522319015860582,-0.7111937216690136,0.015625
4.325767690253672,0.6345297363396849,-0.007466473039388244,-0.7295490245588295,0.015625
4.365821094793057,0.5664568237785619,-0.015676330024774476,-0.7834588290022102,0.01171875
4.405874499332444,0.5542296452230369,-0.02766030229854921,-0.7918325900624598,0.01953125
4.445927903871829,0.49606905330703327,-0.0005771654252165054,-0.8299754675440716,0.01953125
4.4859813084112155,0.44836959109546276,-0.0338375793093509,-0.8560248928494156,0.00390625
4.526034712950601,0.42729828048541396,-0.009635520140155396,-0.8673518538929919,0.0
4.566088117489987,0.3469983924585772,-0.015344255000730445,-0.9024140149395363,0.0
4.606141522029373,0.3314096166226216,-0.032397333123627095,-0.9078178841359485,0.0
4.646194926568758,0.26894053833390935,0.0002738605633326764,-0.9288203433894785,0.0
4.686248331108144,0.21227111360325607,-0.035799798807602395,-0.9427183784244811,0.0
4.72630173564753,0.19184278437265834,-0.011985137269123133,-0.9476994596999706,0.0
4.766355140186916,0.1048897878441176,-0.013953980501842156,-0.961201231364024,0.00390625
4.806408544726302,0.08631897760355936,-0.03537066212023267,-0.9625102162017173,0.00390625
4.846461949265688,0.024426443956484013,0.0006077585146161781,-0.9667234084115008,0.0
4.886515353805073,-0.03784253613429746,-0.03536569496199676,-0.965656201441545,0.0
4.92656875834446,-0.05628707679057263,-0.014122209550467706,-0.965313591801664,0.0
4.966622162883845,-0.14375510903844319,-0.011890664573521302,-0.95625011675033,0.0
5.0066755674232315,-0.16450623117782126,-0.036167306860895476,-0.952299277208757,0.0
5.046728971962617,-0.2214763637553213,0.00036569059336544196,-0.9413898629127009,0.0
5.086782376502003,-0.28507071206331647,-0.0327246333713028,-0.9235544650350328,0.0
5.126835781041389,-0.30068413857278364,-0.015624344171461135,-0.9190511957426094,0.0
5.166889185580774,-0.3825053395896921,-0.009571221943584785,-0.8882165325033784,0.00390625
5.2069425901201605,-0.4041438835252919,-0.03457442892228436,-0.8779642722547635,0.0
5.246995994659546,-0.4527240705608106,-0.00039880193387873547,-0.8546382906801204,0.00390625
5.287049399198932,-0.5127978515413341,-0.028269853186368543,-0.8195235940262214,0.0234375
5.327102803738318,-0.5251622040465054,-0.016099203565609288,-0.8119949699704303,0.00390625
5.367156208277704,-0.5956920699732035,-0.007389744097787226,-0.7619014306932237,0.03515625
5.4072096128170895,-0.6164370798711489,-0.030612302352121104,-0.7446243796760945,0.00390625
5.447263017356476,-0.654261158098675,-0.0015308690108798706,-0.7122738495968242,0.0234375
5.487316421895861,-0.7058174207407752,-0.022547667814388384,-0.6608283693703957,0.0234375
5.5273698264352475,-0.7148295950671439,-0.015241883841003834,-0.6512651408959304,0.03125
5.567423230974633,-0.7694283894621508,-0.005665278536494511,-0.5858996574046129,0.05078125
5.607476635514019,-0.7870975897120669,-0.02453768365942434,-0.5613908055908059,0.046875
5.647530040053405,-0.8129918658005919,-0.0027975848394083125,-0.5237067719142787,0.078125
5.68758344459279,-0.8513495089664763,-0.016189991460328956,-0.45836697553857275,0.09375
5.7276368491321765,-0.8570842791610399,-0.012884445644210263,-0.44756160349179025,0.078125
5.767690253671562,-0.8925008486945221,-0.004606069902902743,-0.3720058815614654,0.0859375
5.807743658210948,-0.9046795031994078,-0.01682255404368048,-0.34074390273961996,0.08984375
5.847797062750334,-0.9186239312268148,-0.003926348793815926,-0.3013408757900233,0.125
5.88785046728972,-0.9398840693938082,-0.009841774401339654,-0.2259082849938312,0.16796875
5.9279038718291055,-0.9424630945310657,-0.009030995769616246,-0.21446422353349032,0.15625
5.967957276368492,-0.9570798212423656,-0.00428988105725614,-0.13441945256458632,0.2421875
6.008010680907877,-0.9613593944873022,-0.00810565111626915,-0.09767806152980374,0.171875
6.048064085447264,-0.964335052769257,-0.004651065257478049,-0.05976998459054084,0.23046875
6.088117489986649,-0.9657904328136604,-0.004088519067599938,0.020857655204261194,0.2578125
6.128170894526035,-0.9652820860413508,-0.0038740625354872216,0.032464288135575003,0.3515625
6.168224299065421,-0.9591966446912432,-0.004665558762024624,0.11119725289560756,0.296875
6.208277703604806,-0.9534625669554583,0.0008708730576366119,0.15132523931488762,0.32421875
6.248331108144193,-0.9472127483166548,-0.004756476297130552,0.18516679751920112,0.328125
6.288384512683578,-0.9276629996894706,0.0006034849836904499,0.2653880606200545,0.375
6.328437917222964,-0.9240370142773076,0.0022168823659509673,0.2767141242154906,0.453125
6.36849132176235,-0.898978405969391,-0.005570780192782704,0.3487457053400467,0.46875
6.408544726301736,-0.8817053413653049,0.009340200066194806,0.38942553495440796,0.4609375
6.4485981308411215,-0.8684488382431645,-0.004122199740223209,0.41741212466909533,0.49609375
6.488651535380508,-0.8283753973369278,0.00392991466929099,0.49140172072622573,0.58203125
6.528704939919893,-0.8215131992658209,0.008721255850759502,0.501934643345449,0.5625
6.56875834445928,-0.7806087360051202,-0.006768297039014104,0.5627361820614475,0.59765625
6.608811748998665,-0.7511345537731614,0.01659310268775044,0.6005729232427346,0.63671875
6.648865153538051,-0.7332697868972797,-0.0027467776632185137,0.6217349657572,0.6796875
6.688918558077437,-0.6748540232044409,0.005770560275128789,0.6839629647518906,0.69921875
6.728971962616822,-0.664619452451752,0.015024271433591752,0.6930364985186266,0.7265625
6.769025367156209,-0.6120362217557999,-0.007986461507771922,0.7392860025790882,0.76953125
6.809078771695594,-0.5707668035668215,0.022048386952436647,0.7706000671051677,0.80859375
6.84913217623498,-0.5506025084731868,-0.0007602450579749509,0.7847263330277751,0.80859375
6.889185580774366,-0.4775748971631016,0.006188306298599233,0.8304633788872408,0.859375
6.929238985313752,-0.46392967200132385,0.020478710674244643,0.8372143162190949,0.828125
6.969292389853138,-0.40443878146401013,-0.008968054475547618,0.867006990850583,0.8359375
7.009345794392524,-0.35295715518115345,0.025313071555737185,0.8881796779584068,0.87890625
7.049399198931909,-0.3324997663379522,0.0015811253759344668,0.8956807569208537,0.90234375
7.089452603471296,-0.24983973799489428,0.00540232902785763,0.9214367019890637,0.9375
7.129506008010681,-0.23297708919804871,0.024478385047014578,0.9248187312947723,0.90234375
7.1695594125500675,-0.17148556987453384,-0.009512435524780236,0.9377280195463503,0.9140625
7.209612817089453,-0.11253962788571077,0.026217665744271777,0.9455819189551719,0.9375
7.249666221628838,-0.09335891197343535,0.00392413753976717,0.9473064677719982,0.94921875
7.289719626168225,-0.006867265009767304,0.003749533024435758,0.9511556938987302,0.96484375
7.32977303070761,0.012656895944726326,0.026530653309738358,0.9500167080514439,0.953125
7.369826435246996,0.07155409641392216,-0.009506966512142827,0.9470083356015699,0.96875
7.409879839786382,0.13419573459449885,0.024827987245233503,0.9391804507453869,0.9453125
7.449933244325768,0.15101697780935705,0.005860956660762681,0.9362160009954287,0.953125
7.489986648865154,0.2352262452365902,0.0016295521572523147,0.9179750999720774,0.9140625
7.53004005340454,0.2563974800752584,0.026315038140596207,0.9111932615214655,0.9140625
7.570093457943925,0.3088010928515311,-0.008946978576418439,0.8944106565314014,0.88671875
7.610146862483312,0.3706169346084993,0.02142763383936025,0.8696741376623726,0.87109375
7.650200267022697,0.3844555451900019,0.006981151792336965,0.863163320766035,0.875
7.690253671562083,0.46049353084004135,-0.0005528507069662847,0.82440254057716,0.84375
7.730307076101469,0.4818025524145097,0.023726231012624777,0.8110655846221045,0.8515625
7.770360480640854,0.5247913368377743,-0.007934870642152043,0.783518594048574,0.8125
7.810413885180241,0.5808798110907775,0.016480327476655926,0.7420118773978185,0.73046875
7.850467289719626,0.5914831535847287,0.0069317695937642365,0.7330094575838875,0.765625
7.8905206942590125,0.6542004133896819,-0.0024407663555339743,0.6768969036578691,0.6875
7.930574098798398,0.6736844547465861,0.018893213355682503,0.6565000431165264,0.703125
7.970627503337784,0.7054743696062908,-0.006664009692833997,0.621697333181837,0.609375
8.01068090787717,0.7509947579962091,0.010570011317876549,0.5650281010336441,0.58984375
8.050734312416555,0.7583541523559023,0.005470291563174745,0.5544154094252973,0.6484375
8.090787716955942,0.803777792331579,-0.0037682190434892293,0.48541144574771883,0.609375
8.130841121495328,0.8191448799042106,0.012171841681234863,0.45804365156806076,0.51953125
8.170894526034713,0.8391188288693031,-0.0053863640851351535,0.41961315993024145,0.48046875
8.210947930574099,0.8697568102076851,0.0043327592514113555,0.3508175565355036,0.4140625
8.251001335113484,0.8739730360208495,0.0025078685338100204,0.33928019121524666,0.4296875
8.291054739652871,0.8996249765952928,-0.004391359264983463,0.26271479080703486,0.359375
8.331108144192257,0.9084561292675569,0.004108542846277513,0.2292018239474612,0.36328125
8.371161548731642,0.91706964003735,-0.004374813208539635,0.19054140587039547,0.375
8.411214953271028,0.9294776279400804,-0.0016177069972380664,0.1138948438445273,0.31640625
8.451268357810415,0.930643722098584,-0.001865230339103574,0.10195847990884288,0.296875
8.4913217623498,0.9357082052465187,-0.004294224091536847,0.02353757373603438,0.32421875
8.531375166889186,0.9357199760226063,-0.0046098266044019565,-0.01448695261937194,0.2734375
8.571428571428571,0.9343091965288549,-0.0038708377251512327,-0.0504925370040587,0.2421875
8.611481975967958,0.9264709767696842,-0.006754050784980925,-0.1298004594830457,0.21484375
8.651535380507344,0.9245979417600061,-0.007375338987295366,-0.14169118045022056,0.1640625
8.69158878504673,0.909925659345229,-0.003583217602025429,-0.21639915872783577,0.1796875
8.731642189586115,0.899258109992665,-0.013235335843393259,-0.25651537846154104,0.171875
8.7716955941255,0.8897797742187354,-0.00404920924133001,-0.2876867353173475,0.1328125
8.811748998664887,0.8612605765061714,-0.010691596046980001,-0.36398335620323824,0.08984375
8.851802403204273,0.8562621642475269,-0.013584721705439784,-0.37536509305986493,0.109375
8.891855807743658,0.8242176020120622,-0.0024574262079160025,-0.4414089526540606,0.0546875
8.931909212283044,0.8017271730857318,-0.02102990266458453,-0.48053575190578485,0.0703125
8.971962616822431,0.7864664378244042,-0.004974730200875521,-0.5054885629555835,0.046875
9.012016021361816,0.7385155831650456,-0.013213064190669588,-0.5731150785614239,0.04296875
9.052069425901202,0.7302440952652405,-0.019928660461462466,-0.583410622358254,0.01953125
9.092122830440587,0.6844143550331561,-0.0011716731221499826,-0.6368555590911866,0.0390625
9.132176234979974,0.6499121900623441,-0.027345389059766995,-0.6714750575885106,0.02734375
9.17222963951936,0.6312024327989347,-0.006586332215016921,-0.6896089131012645,0.01171875
9.212283044058745,0.5666938242697719,-0.014286763838348426,-0.7434314432998883,0.0078125
9.25233644859813,0.5550366410941399,-0.025778314278900233,-0.7518838332814285,0.015625
9.292389853137516,0.4998397351675774,8.493892824333604e-06,-0.790092072998912,0.015625
9.332443257676903,0.45425441215979484,-0.03169134858999115,-0.8165573795157735,0.01171875
9.372496662216289,0.4342359201409852,-0.008695666613416253,-0.8279586979861828,0.00390625
9.412550066755674,0.35744942922091616,-0.014049766954658982,-0.8638411682407156,0.00390625
9.45260347129506,0.3424526737777111,-0.030505369740508576,-0.8694967700849823,0.0078125
9.492656875834447,0.28268738214272193,0.0008525094892804039,-0.8912669135614941,0.00390625
9.532710280373832,0.22811915888850826,-0.033779983628035484,-0.906163643697597,0.0
9.572763684913218,0.20856544193656196,-0.010999893629160873,-0.9114464981311896,0.0
9.612817089452603,0.12482783469078032,-0.012777438278382333,-0.926635570370808,0.0
9.65287049399199,0.10683263938513803,-0.03355685992076273,-0.9283878233596763,0.0
9.692923898531376,0.04722248977561816,0.0012011321898758272,-0.9339464839285914,0.0
9.732977303070761,-0.013129154521991787,-0.03355284206809242,-0.9344698505926883,0.0
9.773030707610147,-0.030903991236125968,-0.013119696167058381,-0.9345851379131683,0.0
9.813084112149532,-0.1156809261950281,-0.010836357594381354,-0.9279662540044629,0.0078125
9.85313751668892,-0.13592352291604315,-0.034520161600217994,-0.9246610988071193,0.0
9.893190921228305,-0.19114529398805907,0.000992780998386164,-0.9155167877181599,0.00390625
9.93324432576769,-0.2531824624223558,-0.031177493516661686,-0.899821163182632,0.0078125
9.973297730307076,-0.2683360952505692,-0.01464441670102265,-0.8958652988569316,0.0
10.013351134846463,-0.3481765179977053,-0.008627140332912675,-0.8680627640183585,0.0
10.053404539385848,-0.36943522233653486,-0.03317390052947322,-0.8586560152646289,0.01171875
10.093457943925234,-0.41685977740744884,0.0002750057703564887,-0.837339926336617,0.0078125
10.13351134846462,-0.475901216819637,-0.027020350049319214,-0.8048181504240756,0.01171875
10.173564753004007,-0.48800452991530363,-0.015188932013475931,-0.7978696485602321,0.015625
10.213618157543392,-0.5573931858231256,-0.0065310224132851535,-0.7511807294246262,0.01171875
10.253671562082777,-0.5779557284768299,-0.02952098889199184,-0.734927417876952,0.0078125
10.293724966622163,-0.6152215234212067,-0.0008062554738475641,-0.7046571586677542,0.00390625
10.333778371161548,-0.6664063020983491,-0.021599909863406985,-0.6561122161936349,0.0234375
10.373831775700936,-0.6753353887606847,-0.014450132460705367,-0.6471172813646102,0.04296875
10.413885180240321,-0.7296946815023139,-0.004860326414288907,-0.5852875738453129,0.03125
10.453938584779706,-0.7474472706957102,-0.023794488458935593,-0.56193598315851,0.04296875
10.493991989319092,-0.7733364695979615,-0.002028283563045158,-0.5262441109450908,0.06640625
10.534045393858479,-0.8120756137817838,-0.015522078801477657,-0.4639268088523123,0.0703125
10.574098798397864,-0.8178806956826923,-0.012255504025532826,-0.45364533176198707,0.0546875
10.61415220293725,-0.8539500570582711,-0.0038211726489052467,-0.3815101104976766,0.09765625
10.654205607476635,-0.8665384388712668,-0.01643691762178113,-0.3514695279805945,0.10546875
10.694259012016023,-0.8809480447746504,-0.003126984618403189,-0.3138402113261497,0.09765625
10.734312416555408,-0.903377932596513,-0.009409015053663705,-0.2413404976714717,0.10546875
10.774365821094793,-0.9061562988321947,-0.008597906742299766,-0.2303530137509165,0.16015625
10.814419225634179,-0.9222396020691627,-0.003495734110770199,-0.15338343205162336,0.12109375
10.854472630173564,-0.9272969841990473,-0.008058174330201439,-0.11783516800013033,0.21875
10.894526034712952,-0.9310982863239865,-0.003842988299350758,-0.08138846567673708,0.2734375
10.934579439252337,-0.9344847996930179,-0.0038306644316504213,-0.0033844378597778224,0.20703125
10.974632843791722,-0.9342860697291957,-0.0036511391216605404,0.00784988282045046,0.2734375
11.014686248331108,-0.9303409244658701,-0.0038396270872774196,0.08404755480979786,0.26953125
11.054739652870495,-0.9257674930147253,0.0006292539648898449,0.12312087257105114,0.3125
11.09479305740988,-0.9205810023751253,-0.003965482347372651,0.1558673150022985,0.33984375
11.134846461949266,-0.903631440900903,0.000754155705266768,0.23398246765806419,0.3984375
11.174899866488651,-0.9004060494713803,0.0022334483130126426,0.24503520366343523,0.43359375
11.214953271028039,-0.8779782414062652,-0.004702749078534768,0.31521474456530907,0.41015625
11.255006675567424,-0.8622294242730686,0.008883064186563441,0.35509784522394083,0.45703125
11.29506008010681,-0.850153567679219,-0.003370619501168348,0.38237066550799126,0.4765625
11.335113484646195,-0.8131968211256632,0.004042327491448394,0.45494889826329055,0.6015625
11.37516688918558,-0.8068129814383276,0.008561695736235886,0.46532334078934623,0.5546875
11.415220293724968,-0.768816027970926,-0.005856759809628409,0.5250388557466599,0.58984375
11.455273698264353,-0.741169189566315,0.01601127419091844,0.5624541588334132,0.65625
11.495327102803738,-0.7244910536391891,-0.0020508186081202306,0.5832649358037696,0.609375
11.535380507343124,-0.6695074950453948,0.005906533878463627,0.6449051344947808,0.66796875
11.575433911882511,-0.659812661233454,0.014739233488512637,0.6539535502137391,0.6796875
11.615487316421897,-0.6101939928573514,-0.007041462429044895,0.6999007541394665,0.74609375
11.655540720961282,-0.5709568278695272,0.021441286258102932,0.7312710674147709,0.76953125
11.695594125500667,-0.5518951615025183,-0.0001268509746411295,0.7453634298129712,0.75390625
11.735647530040055,-0.48238319310365835,0.006396329101518161,0.7914038277658133,0.82421875
11.77570093457944,-0.46931618522736956,0.020138500696994327,0.7982838904528936,0.78125
11.815754339118826,-0.41263737011307333,-0.00800680268613313,0.8285134717901828,0.8359375
11.855807743658211,-0.363259654484061,0.024778918074836134,0.8502944837043741,0.85546875
11.895861148197596,-0.3437556018861395,0.002158903950689628,0.8580169766453976,0.87109375
11.935914552736984,-0.26444941009152506,0.00571462180166446,0.8849658738329624,0.86328125
11.975967957276369,-0.24817148258489363,0.024166103438008388,0.8886519393039064,0.88671875
12.016021361815755,-0.1891600030002285,-0.00855589845674782,0.902638763514471,0.8984375
12.05607476635514,-0.13222991072498103,0.025844668508421837,0.9116878629714875,0.921875
12.096128170894527,-0.11381395502086403,0.004467082511059199,0.9138196205781836,0.90234375
12.136181575433913,-0.030278025681611302,0.004179680534353478,0.9196796590055478,0.87109375
12.176234979973298,-0.011301697307088347,0.026334329823983805,0.9190357203074278,0.9375
12.216288384512684,0.04558499787258433,-0.00857578461361513,0.9176057102008779,0.92578125
12.25634178905207,0.10647178912704822,0.02468609601116325,0.9115465707692962,0.92578125
12.296395193591456,0.12273274377492573,0.006402676835884892,0.9091065423426993,0.89453125
12.336448598130842,0.20459104087910301,0.0021739641671770366,0.8935579184804161,0.9296875
12.376502002670227,0.22530717279761245,0.02631910923872639,0.8874680395978517,0.890625
12.416555407209612,0.2762564046714618,-0.008057413410774608,0.8725993341823365,0.85546875
12.456608811749,0.3367493260464687,0.021562909566112787,0.8501393029926215,0.80859375
12.496662216288385,0.3502290946070683,0.0075651729629006015,0.8442088056560109,0.84375
12.53671562082777,0.42467994584337293,8.770817093969874e-05,0.8086322751044646,0.7890625
12.576769025367156,0.4456915145072529,0.0240028895844683,0.7961741091164551,0.8125
12.616822429906543,0.4878148602556561,-0.007095219917189505,0.7707027478237873,0.7421875
12.656875834445929,0.543163460991642,0.016911622153204214,0.7318628603085762,0.734375
12.696929238985314,0.5535936500891899,0.007606445719105792,0.7234464120275013,0.7421875
12.7369826435247,0.6155851201526433,-0.0017318322777608863,0.6707842440267006,0.671875
12.777036048064087,0.6349984068849079,0.01949412718852689,0.6514219759529412,0.68359375
12.817089452603472,0.6664936234489726,-0.005873400802680603,0.6186905542852968,0.6328125
12.857142857142858,0.7119735704667539,0.011289497443330798,0.564915926975038,0.5859375
12.897196261682243,0.7193229316467631,0.006282264688731165,0.554856730182552,0.59765625
12.937249666221629,0.7649117191758529,-0.00302377617091254,0.48932692731767696,0.52734375
12.977303070761016,0.7805006065316924,0.013122044185088659,0.4630945786967981,0.55859375
13.017356475300401,0.8006881180665641,-0.004635178207720858,0.42658650577018925,0.45703125
13.057409879839787,0.8320518171830497,0.005307864965099107,0.36071704175940905,0.5078125
13.097463284379172,0.8363968139916034,0.0034967842441386843,0.34967340861393237,0.4609375
